"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Ocean County, NJ"	"34029"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	13	580470	Unreliable	Unreliable	1.2	4.0
	"Bernalillo County, NM"	"35001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	12	676685	Unreliable	Unreliable	1.0	3.4
	"Bernalillo County, NM"	"35001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	10	679121	Unreliable	Unreliable	0.7	2.6
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	15	304204	Unreliable	Unreliable	2.8	8.5
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	21	303565	6.9	6.6	4.1	10.3
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	11	305455	Unreliable	Unreliable	1.7	6.5
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	17	306945	Unreliable	Unreliable	3.2	9.2
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	27	308171	8.8	8.9	5.7	13.1
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	31	309381	10.0	11.0	7.4	15.8
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	22	308846	7.1	7.6	4.7	11.6
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	24	309612	7.8	7.8	4.9	11.7
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	20	307117	6.5	7.1	4.3	11.1
	"Albany County, NY"	"36001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	26	305506	8.5	9.0	5.9	13.3
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	22	1385108	1.6	1.5	1.0	2.3
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	18	1392002	Unreliable	Unreliable	0.8	2.2
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	17	1408473	Unreliable	Unreliable	0.7	1.9
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	21	1418733	1.5	1.5	1.0	2.4
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	21	1438159	1.5	1.5	0.9	2.2
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	22	1455444	1.5	1.6	1.0	2.4
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	21	1455720	1.4	1.4	0.8	2.1
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	21	1471160	1.4	1.5	0.9	2.3
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	13	1432132	Unreliable	Unreliable	0.5	1.7
	"Bronx County, NY"	"36005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	22	1418207	1.6	1.5	0.9	2.3
	"Columbia County, NY"	"36021"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	11	60989	Unreliable	Unreliable	9.6	37.0
	"Dutchess County, NY"	"36027"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	10	297322	Unreliable	Unreliable	1.5	6.4
	"Erie County, NY"	"36029"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	16	918028	Unreliable	Unreliable	0.9	2.7
	"Erie County, NY"	"36029"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	14	919086	Unreliable	Unreliable	0.8	2.3
	"Erie County, NY"	"36029"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	10	919866	Unreliable	Unreliable	0.5	2.1
	"Erie County, NY"	"36029"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	12	921046	Unreliable	Unreliable	0.5	1.8
	"Erie County, NY"	"36029"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	10	925528	Unreliable	Unreliable	0.4	1.6
	"Erie County, NY"	"36029"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	14	919719	Unreliable	Unreliable	0.7	2.2
	"Erie County, NY"	"36029"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	10	918702	Unreliable	Unreliable	0.5	1.9
	"Greene County, NY"	"36039"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	10	48673	Unreliable	Unreliable	9.9	41.3
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	31	2504700	1.2	1.2	0.8	1.7
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	23	2532645	0.9	0.9	0.5	1.3
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	30	2565635	1.2	1.2	0.8	1.7
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	27	2592149	1.0	1.0	0.7	1.5
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	31	2621793	1.2	1.2	0.8	1.7
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	31	2636735	1.2	1.2	0.8	1.7
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	21	2629150	0.8	0.8	0.5	1.2
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	25	2648771	0.9	1.0	0.6	1.5
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	37	2582830	1.4	1.3	0.9	1.8
	"Kings County, NY"	"36047"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	38	2559903	1.5	1.5	1.1	2.1
	"Monroe County, NY"	"36055"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	11	744344	Unreliable	Unreliable	0.7	2.5
	"Monroe County, NY"	"36055"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	20	747813	2.7	2.7	1.6	4.2
	"Monroe County, NY"	"36055"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	11	749606	Unreliable	Unreliable	0.7	2.5
	"Monroe County, NY"	"36055"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	13	749857	Unreliable	Unreliable	0.8	2.8
	"Monroe County, NY"	"36055"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	10	749600	Unreliable	Unreliable	0.7	2.6
	"Monroe County, NY"	"36055"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	15	747642	Unreliable	Unreliable	1.2	3.5
	"Monroe County, NY"	"36055"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	15	741770	Unreliable	Unreliable	1.1	3.4
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	20	1585873	1.3	1.2	0.7	1.9
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	15	1601948	Unreliable	Unreliable	0.4	1.4
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	24	1619090	1.5	1.3	0.8	1.9
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	17	1626159	Unreliable	Unreliable	0.5	1.5
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	14	1636268	Unreliable	Unreliable	0.4	1.2
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	26	1644518	1.6	1.5	1.0	2.2
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	17	1643734	Unreliable	Unreliable	0.5	1.4
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	22	1664727	1.3	1.2	0.8	1.9
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	32	1628701	2.0	1.7	1.1	2.4
	"New York County, NY"	"36061"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	27	1628706	1.7	1.6	1.0	2.3
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	17	2230722	Unreliable	Unreliable	0.4	1.2
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	32	2247848	1.4	1.3	0.9	1.9
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	24	2272771	1.1	1.0	0.6	1.5
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	13	2296175	Unreliable	Unreliable	0.3	0.9
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	18	2321580	Unreliable	Unreliable	0.4	1.1
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	18	2339150	Unreliable	Unreliable	0.4	1.1
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	22	2333054	0.9	0.9	0.5	1.3
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	16	2358582	Unreliable	Unreliable	0.4	1.1
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	19	2278906	Unreliable	Unreliable	0.5	1.3
	"Queens County, NY"	"36081"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	25	2253858	1.1	1.0	0.6	1.5
	"Rensselaer County, NY"	"36083"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	11	159429	Unreliable	Unreliable	3.0	10.9
	"Rensselaer County, NY"	"36083"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	10	159835	Unreliable	Unreliable	2.9	11.2
	"Rensselaer County, NY"	"36083"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	11	159918	Unreliable	Unreliable	3.6	12.9
	"Rensselaer County, NY"	"36083"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	14	160266	Unreliable	Unreliable	5.4	16.5
	"Rensselaer County, NY"	"36083"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	17	159722	Unreliable	Unreliable	6.7	19.2
	"Rensselaer County, NY"	"36083"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	17	159442	Unreliable	Unreliable	6.6	18.0
	"Rensselaer County, NY"	"36083"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	19	158714	Unreliable	Unreliable	6.8	18.1
	"Richmond County, NY"	"36085"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	12	468730	Unreliable	Unreliable	1.3	4.3
	"Richmond County, NY"	"36085"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	12	470467	Unreliable	Unreliable	1.2	4.1
	"Rockland County, NY"	"36087"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	13	328868	Unreliable	Unreliable	2.2	7.4
	"Saratoga County, NY"	"36091"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	12	223865	Unreliable	Unreliable	2.5	9.1
	"Saratoga County, NY"	"36091"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	17	224921	Unreliable	Unreliable	4.7	12.9
	"Saratoga County, NY"	"36091"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	14	226249	Unreliable	Unreliable	3.7	11.5
	"Saratoga County, NY"	"36091"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	13	229869	Unreliable	Unreliable	3.4	10.9
	"Saratoga County, NY"	"36091"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	22	230163	9.6	10.0	6.2	15.3
	"Saratoga County, NY"	"36091"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	14	229863	Unreliable	Unreliable	3.3	10.6
	"Schenectady County, NY"	"36093"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	11	155333	Unreliable	Unreliable	3.3	12.5
	"Schenectady County, NY"	"36093"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	14	154604	Unreliable	Unreliable	4.6	14.0
	"Schenectady County, NY"	"36093"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	34	154553	22.0	24.0	16.5	33.7
	"Schenectady County, NY"	"36093"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	37	155565	23.8	24.4	17.0	33.9
	"Schenectady County, NY"	"36093"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	25	155350	16.1	17.5	11.2	26.1
	"Schenectady County, NY"	"36093"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2019"	"2019"	29	155299	18.7	19.4	12.8	28.2
	"Suffolk County, NY"	"36103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	18	1493350	Unreliable	Unreliable	0.7	1.9
	"Suffolk County, NY"	"36103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	13	1501587	Unreliable	Unreliable	0.4	1.4
	"Suffolk County, NY"	"36103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	18	1492583	Unreliable	Unreliable	0.6	1.8
	"Suffolk County, NY"	"36103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	10	1492953	Unreliable	Unreliable	0.3	1.2
	"Suffolk County, NY"	"36103"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	12	1481093	Unreliable	Unreliable	0.4	1.3
	"Ulster County, NY"	"36111"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	13	182448	Unreliable	Unreliable	4.0	13.4
	"Ulster County, NY"	"36111"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	13	181791	Unreliable	Unreliable	3.7	12.4
	"Ulster County, NY"	"36111"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	20	180998	11.0	11.5	6.9	17.9
	"Ulster County, NY"	"36111"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	12	180445	Unreliable	Unreliable	3.9	13.3
	"Ulster County, NY"	"36111"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	22	180143	12.2	13.0	8.0	19.8
	"Ulster County, NY"	"36111"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	32	179225	17.9	18.7	12.7	26.5
	"Westchester County, NY"	"36119"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	11	955899	Unreliable	Unreliable	0.6	2.0
	"Cuyahoga County, OH"	"39035"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	12	1280122	Unreliable	Unreliable	0.5	1.6
	"Cuyahoga County, OH"	"39035"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	11	1270294	Unreliable	Unreliable	0.4	1.4
	"Cuyahoga County, OH"	"39035"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	12	1265111	Unreliable	Unreliable	0.5	1.7
	"Cuyahoga County, OH"	"39035"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	11	1255921	Unreliable	Unreliable	0.4	1.5
	"Franklin County, OH"	"39049"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	34	1163414	2.9	2.9	2.0	4.1
